root	mode	first_line	verdict
testdir:codegen/retpoline.go	compiled	codegen/retpoline.go:9: linux/amd64/v1: opcode not found: `^CALL runtime.retpoline`	missing=0;wording=0;extra=0;class=-
testdir:codegen/rotate.go	interpreted	linux/amd64/v1	missing=0;wording=0;extra=0;class=-
testdir:codegen/rotate.go	compiled	codegen/rotate.go:22: linux/amd64/v1: opcode not found: `^ROLQ [$]7`	missing=0;wording=0;extra=0;class=-
testdir:codegen/schedule.go	interpreted	linux/amd64/v1	missing=0;wording=0;extra=0;class=-
testdir:codegen/schedule.go	compiled	codegen/schedule.go:15: linux/amd64/v1: opcode not found: `^INCQ`	missing=0;wording=0;extra=0;class=-
testdir:codegen/shift.go	interpreted	linux/amd64/v1	missing=0;wording=0;extra=0;class=-
testdir:codegen/shift.go	compiled	codegen/shift.go:72: linux/amd64/v1: opcode not found: `^ADDL`	missing=0;wording=0;extra=0;class=-
testdir:codegen/slices.go	interpreted	linux/amd64/v1	missing=0;wording=0;extra=0;class=-
testdir:codegen/slices.go	compiled	codegen/slices.go:24: linux/amd64/v1: opcode not found: `^.*memclrNoHeapPointers`	missing=0;wording=0;extra=0;class=-
testdir:codegen/smallintiface.go	interpreted	linux/amd64/v1	missing=0;wording=0;extra=0;class=-
testdir:codegen/smallintiface.go	compiled	codegen/smallintiface.go:11: linux/amd64/v1: opcode not found: `^LEAQ runtime.staticuint64s\+8\(SB\)`	missing=0;wording=0;extra=0;class=-
testdir:codegen/spectre.go	interpreted	linux/amd64/v1	missing=0;wording=0;extra=0;class=-
testdir:codegen/spectre.go	compiled	codegen/spectre.go:13: linux/amd64/v1: opcode not found: `^CMOVQCC`	missing=0;wording=0;extra=0;class=-
testdir:codegen/stack.go	interpreted	linux/amd64/v1	missing=0;wording=0;extra=0;class=-
testdir:codegen/stack.go	compiled	codegen/stack.go:26: linux/amd64/v1: opcode not found: `^TEXT .*, [$]0-`	missing=0;wording=0;extra=0;class=-
testdir:codegen/strings.go	interpreted	linux/amd64/v1	missing=0;wording=0;extra=0;class=-
testdir:codegen/strings.go	compiled	codegen/strings.go:16: linux/amd64/v1: opcode not found: `^.*countrunes`	missing=0;wording=0;extra=0;class=-
testdir:codegen/structs.go	interpreted	linux/amd64/v1	missing=0;wording=0;extra=0;class=-
testdir:codegen/structs.go	compiled	codegen/structs.go:24: linux/amd64/v1: opcode not found: `^MOVUPS X[0-9]+, \(.*\)`	missing=0;wording=0;extra=0;class=-
testdir:codegen/unsafe.go	interpreted	linux/amd64/v1	missing=0;wording=0;extra=0;class=-
testdir:codegen/unsafe.go	compiled	codegen/unsafe.go:15: linux/amd64/v1: opcode not found: `^MOVQ \(.*\)\(.*\*1\), `	missing=0;wording=0;extra=0;class=-
testdir:codegen/writebarrier.go	interpreted	linux/amd64/v1	missing=0;wording=0;extra=0;class=-
testdir:codegen/writebarrier.go	compiled	codegen/writebarrier.go:12: linux/amd64/v1: opcode not found: `^.*runtime[.]gcWriteBarrier4\(SB\)`	missing=0;wording=0;extra=0;class=-
testdir:codegen/zerosize.go	interpreted	linux/amd64/v1	missing=0;wording=0;extra=0;class=-
testdir:codegen/zerosize.go	compiled	codegen/zerosize.go:16: linux/amd64/v1: opcode not found: `^MOVQ \$0, command-line-arguments\.s\+56\(SP\)`	missing=0;wording=0;extra=0;class=-
testdir:devirtualization.go	interpreted	devirtualization.go:17: missing error "can inline \\(\\*Impl\\).M$"	missing=527;wording=0;extra=0;class=missing
testdir:devirtualization.go	compiled	test/devirtualization.go:156:3: LOWER-ETYPE: assignment mismatch: 2 variables but __bpp0_rt.MustValue returns 1 value	missing=0;wording=0;extra=0;class=-
testdir:devirtualization_with_type_assertions_interleaved.go	interpreted	devirtualization_with_type_assertions_interleaved.go:20: missing error "can inline \\(\\*hash\\).Sum$"	missing=89;wording=0;extra=0;class=missing
testdir:devirtualization_with_type_assertions_interleaved.go	compiled	test/devirtualization_with_type_assertions_interleaved.go:20:6: can inline (*hash).Sum	missing=39;wording=13;extra=0;class=wording
testdir:dwarf/dwarf.go	compiled	test/dwarf/dwarf.dir/main.go:35:78: invalid column number: 0	missing=0;wording=0;extra=0;class=-
testdir:dwarf/linedirectives.go	compiled	main.go:5:35: invalid column number: 0	missing=0;wording=0;extra=0;class=-
testdir:escape_array.go	interpreted	escape_array.go:15: missing error "leaking param: a to result ~r0 level=0$"	missing=37;wording=0;extra=0;class=missing
testdir:escape_array.go	compiled	test/escape_array.go:15:10: leaking param: a to result ~r0 level=0	missing=0;wording=1;extra=0;class=wording
testdir:escape_iface.go	interpreted	escape_iface.go:17: missing error "leaking param: m"	missing=46;wording=0;extra=0;class=missing
