id	axis	attempt_state	product_verdict	adapter_category	native_status	unfinished_phase_count	unfinished_phases
cmd/compile/internal/types2:TestFixedbugs/issue75986.go	typechecker	NOT_ATTEMPTED	NONE	not-reached-before-wall-clock-cap	NONE	2	check-original-fixture;match-source-positioned-diagnostics
cmd/compile/internal/types2:TestFixedbugs/issue76103.go	typechecker	NOT_ATTEMPTED	NONE	not-reached-before-wall-clock-cap	NONE	2	check-original-fixture;match-source-positioned-diagnostics
cmd/compile/internal/types2:TestFixedbugs/issue76220.go	typechecker	NOT_ATTEMPTED	NONE	not-reached-before-wall-clock-cap	NONE	2	check-original-fixture;match-source-positioned-diagnostics
cmd/compile/internal/types2:TestFixedbugs/issue76366.go	typechecker	NOT_ATTEMPTED	NONE	not-reached-before-wall-clock-cap	NONE	2	check-original-fixture;match-source-positioned-diagnostics
cmd/compile/internal/types2:TestFixedbugs/issue76383.go	typechecker	NOT_ATTEMPTED	NONE	not-reached-before-wall-clock-cap	NONE	2	check-original-fixture;match-source-positioned-diagnostics
cmd/compile/internal/types2:TestFixedbugs/issue76384.go	typechecker	NOT_ATTEMPTED	NONE	not-reached-before-wall-clock-cap	NONE	2	check-original-fixture;match-source-positioned-diagnostics
cmd/compile/internal/types2:TestFixedbugs/issue76478.go	typechecker	NOT_ATTEMPTED	NONE	not-reached-before-wall-clock-cap	NONE	2	check-original-fixture;match-source-positioned-diagnostics
cmd/compile/internal/types2:TestFixedbugs/issue77245.go	typechecker	NOT_ATTEMPTED	NONE	not-reached-before-wall-clock-cap	NONE	2	check-original-fixture;match-source-positioned-diagnostics
cmd/compile/internal/types2:TestFixedbugs/issue77382.go	typechecker	NOT_ATTEMPTED	NONE	not-reached-before-wall-clock-cap	NONE	2	check-original-fixture;match-source-positioned-diagnostics
cmd/compile/internal/types2:TestFixedbugs/issue77905.go	typechecker	NOT_ATTEMPTED	NONE	not-reached-before-wall-clock-cap	NONE	2	check-original-fixture;match-source-positioned-diagnostics
cmd/compile/internal/types2:TestFixedbugs/issue78163.go	typechecker	NOT_ATTEMPTED	NONE	not-reached-before-wall-clock-cap	NONE	2	check-original-fixture;match-source-positioned-diagnostics
cmd/compile/internal/types2:TestFixedbugs/issue78346.go	typechecker	NOT_ATTEMPTED	NONE	not-reached-before-wall-clock-cap	NONE	2	check-original-fixture;match-source-positioned-diagnostics
cmd/compile/internal/types2:TestFixedbugs/issue78483.go	typechecker	NOT_ATTEMPTED	NONE	not-reached-before-wall-clock-cap	NONE	2	check-original-fixture;match-source-positioned-diagnostics
cmd/compile/internal/types2:TestFixedbugs/issue78884.go	typechecker	NOT_ATTEMPTED	NONE	not-reached-before-wall-clock-cap	NONE	2	check-original-fixture;match-source-positioned-diagnostics
cmd/compile/internal/types2:TestFixedbugs/issue79265.go	typechecker	NOT_ATTEMPTED	NONE	not-reached-before-wall-clock-cap	NONE	2	check-original-fixture;match-source-positioned-diagnostics
cmd/compile/internal/types2:TestFixedbugs/issue79687.go	typechecker	NOT_ATTEMPTED	NONE	not-reached-before-wall-clock-cap	NONE	2	check-original-fixture;match-source-positioned-diagnostics
cmd/compile/internal/types2:TestFixedbugs/issue79832.go	typechecker	NOT_ATTEMPTED	NONE	not-reached-before-wall-clock-cap	NONE	2	check-original-fixture;match-source-positioned-diagnostics
cmd/compile/internal/types2:TestFixedbugs/issue79883.go	typechecker	NOT_ATTEMPTED	NONE	not-reached-before-wall-clock-cap	NONE	2	check-original-fixture;match-source-positioned-diagnostics
cmd/compile/internal/types2:TestFixedbugs/issue80042.go	typechecker	NOT_ATTEMPTED	NONE	not-reached-before-wall-clock-cap	NONE	2	check-original-fixture;match-source-positioned-diagnostics
cmd/compile/internal/types2:TestFixedbugs/issue80172.go	typechecker	NOT_ATTEMPTED	NONE	not-reached-before-wall-clock-cap	NONE	2	check-original-fixture;match-source-positioned-diagnostics
cmd/compile/internal/types2:TestLocal/issue47996.go	typechecker	NOT_ATTEMPTED	NONE	not-reached-before-wall-clock-cap	NONE	2	check-original-fixture;match-source-positioned-diagnostics
cmd/compile/internal/types2:TestLocal/issue68183.go	typechecker	NOT_ATTEMPTED	NONE	not-reached-before-wall-clock-cap	NONE	2	check-original-fixture;match-source-positioned-diagnostics
cmd/compile/internal/types2:TestLocal/issue71254.go	typechecker	NOT_ATTEMPTED	NONE	not-reached-before-wall-clock-cap	NONE	2	check-original-fixture;match-source-positioned-diagnostics
cmd/compile/internal/types2:TestSpec/assignability.go	typechecker	NOT_ATTEMPTED	NONE	not-reached-before-wall-clock-cap	NONE	2	check-original-fixture;match-source-positioned-diagnostics
cmd/compile/internal/types2:TestSpec/comparable.go	typechecker	NOT_ATTEMPTED	NONE	not-reached-before-wall-clock-cap	NONE	2	check-original-fixture;match-source-positioned-diagnostics
cmd/compile/internal/types2:TestSpec/comparable1.19.go	typechecker	NOT_ATTEMPTED	NONE	not-reached-before-wall-clock-cap	NONE	2	check-original-fixture;match-source-positioned-diagnostics
cmd/compile/internal/types2:TestSpec/comparisons.go	typechecker	NOT_ATTEMPTED	NONE	not-reached-before-wall-clock-cap	NONE	2	check-original-fixture;match-source-positioned-diagnostics
cmd/compile/internal/types2:TestSpec/conversions.go	typechecker	NOT_ATTEMPTED	NONE	not-reached-before-wall-clock-cap	NONE	2	check-original-fixture;match-source-positioned-diagnostics
cmd/compile/internal/types2:TestSpec/methods.go	typechecker	NOT_ATTEMPTED	NONE	not-reached-before-wall-clock-cap	NONE	2	check-original-fixture;match-source-positioned-diagnostics
cmd/compile/internal/types2:TestSpec/range.go	typechecker	NOT_ATTEMPTED	NONE	not-reached-before-wall-clock-cap	NONE	2	check-original-fixture;match-source-positioned-diagnostics
cmd/compile/internal/types2:TestSpec/range_int.go	typechecker	NOT_ATTEMPTED	NONE	not-reached-before-wall-clock-cap	NONE	2	check-original-fixture;match-source-positioned-diagnostics
cmd/compile/internal/types2:TestSpec/receivers.go	typechecker	NOT_ATTEMPTED	NONE	not-reached-before-wall-clock-cap	NONE	2	check-original-fixture;match-source-positioned-diagnostics
cmd/compile/internal/types2:TestSpec/structLits.go	typechecker	NOT_ATTEMPTED	NONE	not-reached-before-wall-clock-cap	NONE	2	check-original-fixture;match-source-positioned-diagnostics
cmd/compile/internal/types2:TestSpec/typeAliases1.22.go	typechecker	NOT_ATTEMPTED	NONE	not-reached-before-wall-clock-cap	NONE	2	check-original-fixture;match-source-positioned-diagnostics
cmd/compile/internal/types2:TestSpec/typeAliases1.23.go	typechecker	NOT_ATTEMPTED	NONE	not-reached-before-wall-clock-cap	NONE	2	check-original-fixture;match-source-positioned-diagnostics
cmd/compile/internal/types2:TestSpec/typeAliases1.8.go	typechecker	NOT_ATTEMPTED	NONE	not-reached-before-wall-clock-cap	NONE	2	check-original-fixture;match-source-positioned-diagnostics
go/types:TestCheck/blank.go	typechecker	NOT_ATTEMPTED	NONE	not-reached-before-wall-clock-cap	NONE	2	check-original-fixture;match-source-positioned-diagnostics
go/types:TestCheck/builtins0.go	typechecker	NOT_ATTEMPTED	NONE	not-reached-before-wall-clock-cap	NONE	2	check-original-fixture;match-source-positioned-diagnostics
go/types:TestCheck/builtins1.go	typechecker	NOT_ATTEMPTED	NONE	not-reached-before-wall-clock-cap	NONE	2	check-original-fixture;match-source-positioned-diagnostics
go/types:TestCheck/chans.go	typechecker	NOT_ATTEMPTED	NONE	not-reached-before-wall-clock-cap	NONE	2	check-original-fixture;match-source-positioned-diagnostics
go/types:TestCheck/compliterals.go	typechecker	NOT_ATTEMPTED	NONE	not-reached-before-wall-clock-cap	NONE	2	check-original-fixture;match-source-positioned-diagnostics
go/types:TestCheck/const0.go	typechecker	NOT_ATTEMPTED	NONE	not-reached-before-wall-clock-cap	NONE	2	check-original-fixture;match-source-positioned-diagnostics
go/types:TestCheck/const1.go	typechecker	NOT_ATTEMPTED	NONE	not-reached-before-wall-clock-cap	NONE	2	check-original-fixture;match-source-positioned-diagnostics
go/types:TestCheck/constdecl.go	typechecker	NOT_ATTEMPTED	NONE	not-reached-before-wall-clock-cap	NONE	2	check-original-fixture;match-source-positioned-diagnostics
go/types:TestCheck/conversions0.go	typechecker	NOT_ATTEMPTED	NONE	not-reached-before-wall-clock-cap	NONE	2	check-original-fixture;match-source-positioned-diagnostics
go/types:TestCheck/conversions1.go	typechecker	NOT_ATTEMPTED	NONE	not-reached-before-wall-clock-cap	NONE	2	check-original-fixture;match-source-positioned-diagnostics
go/types:TestCheck/cycles0.go	typechecker	NOT_ATTEMPTED	NONE	not-reached-before-wall-clock-cap	NONE	2	check-original-fixture;match-source-positioned-diagnostics
go/types:TestCheck/cycles1.go	typechecker	NOT_ATTEMPTED	NONE	not-reached-before-wall-clock-cap	NONE	2	check-original-fixture;match-source-positioned-diagnostics
go/types:TestCheck/cycles2.go	typechecker	NOT_ATTEMPTED	NONE	not-reached-before-wall-clock-cap	NONE	2	check-original-fixture;match-source-positioned-diagnostics
go/types:TestCheck/cycles3.go	typechecker	NOT_ATTEMPTED	NONE	not-reached-before-wall-clock-cap	NONE	2	check-original-fixture;match-source-positioned-diagnostics
go/types:TestCheck/cycles4.go	typechecker	NOT_ATTEMPTED	NONE	not-reached-before-wall-clock-cap	NONE	2	check-original-fixture;match-source-positioned-diagnostics
go/types:TestCheck/cycles5.go	typechecker	NOT_ATTEMPTED	NONE	not-reached-before-wall-clock-cap	NONE	2	check-original-fixture;match-source-positioned-diagnostics
go/types:TestCheck/cycles6.go	typechecker	NOT_ATTEMPTED	NONE	not-reached-before-wall-clock-cap	NONE	2	check-original-fixture;match-source-positioned-diagnostics
go/types:TestCheck/decls0.go	typechecker	NOT_ATTEMPTED	NONE	not-reached-before-wall-clock-cap	NONE	2	check-original-fixture;match-source-positioned-diagnostics
go/types:TestCheck/decls1.go	typechecker	NOT_ATTEMPTED	NONE	not-reached-before-wall-clock-cap	NONE	2	check-original-fixture;match-source-positioned-diagnostics
go/types:TestCheck/decls2	typechecker	NOT_ATTEMPTED	NONE	not-reached-before-wall-clock-cap	NONE	2	check-original-fixture;match-source-positioned-diagnostics
go/types:TestCheck/decls3.go	typechecker	NOT_ATTEMPTED	NONE	not-reached-before-wall-clock-cap	NONE	2	check-original-fixture;match-source-positioned-diagnostics
go/types:TestCheck/decls4.go	typechecker	NOT_ATTEMPTED	NONE	not-reached-before-wall-clock-cap	NONE	2	check-original-fixture;match-source-positioned-diagnostics
go/types:TestCheck/decls5.go	typechecker	NOT_ATTEMPTED	NONE	not-reached-before-wall-clock-cap	NONE	2	check-original-fixture;match-source-positioned-diagnostics
go/types:TestCheck/doubled_labels.go	typechecker	NOT_ATTEMPTED	NONE	not-reached-before-wall-clock-cap	NONE	2	check-original-fixture;match-source-positioned-diagnostics
go/types:TestCheck/errors.go	typechecker	NOT_ATTEMPTED	NONE	not-reached-before-wall-clock-cap	NONE	2	check-original-fixture;match-source-positioned-diagnostics
go/types:TestCheck/expr0.go	typechecker	NOT_ATTEMPTED	NONE	not-reached-before-wall-clock-cap	NONE	2	check-original-fixture;match-source-positioned-diagnostics
go/types:TestCheck/expr1.go	typechecker	NOT_ATTEMPTED	NONE	not-reached-before-wall-clock-cap	NONE	2	check-original-fixture;match-source-positioned-diagnostics
go/types:TestCheck/expr2.go	typechecker	NOT_ATTEMPTED	NONE	not-reached-before-wall-clock-cap	NONE	2	check-original-fixture;match-source-positioned-diagnostics
go/types:TestCheck/expr3.go	typechecker	NOT_ATTEMPTED	NONE	not-reached-before-wall-clock-cap	NONE	2	check-original-fixture;match-source-positioned-diagnostics
go/types:TestCheck/funcinference.go	typechecker	NOT_ATTEMPTED	NONE	not-reached-before-wall-clock-cap	NONE	2	check-original-fixture;match-source-positioned-diagnostics
go/types:TestCheck/go1_12.go	typechecker	NOT_ATTEMPTED	NONE	not-reached-before-wall-clock-cap	NONE	2	check-original-fixture;match-source-positioned-diagnostics
go/types:TestCheck/go1_13.go	typechecker	NOT_ATTEMPTED	NONE	not-reached-before-wall-clock-cap	NONE	2	check-original-fixture;match-source-positioned-diagnostics
go/types:TestCheck/go1_16.go	typechecker	NOT_ATTEMPTED	NONE	not-reached-before-wall-clock-cap	NONE	2	check-original-fixture;match-source-positioned-diagnostics
go/types:TestCheck/go1_19.go	typechecker	NOT_ATTEMPTED	NONE	not-reached-before-wall-clock-cap	NONE	2	check-original-fixture;match-source-positioned-diagnostics
go/types:TestCheck/go1_19_20.go	typechecker	NOT_ATTEMPTED	NONE	not-reached-before-wall-clock-cap	NONE	2	check-original-fixture;match-source-positioned-diagnostics
go/types:TestCheck/go1_20_19.go	typechecker	NOT_ATTEMPTED	NONE	not-reached-before-wall-clock-cap	NONE	2	check-original-fixture;match-source-positioned-diagnostics
go/types:TestCheck/go1_21_19.go	typechecker	NOT_ATTEMPTED	NONE	not-reached-before-wall-clock-cap	NONE	2	check-original-fixture;match-source-positioned-diagnostics
go/types:TestCheck/go1_21_22.go	typechecker	NOT_ATTEMPTED	NONE	not-reached-before-wall-clock-cap	NONE	2	check-original-fixture;match-source-positioned-diagnostics
go/types:TestCheck/go1_22_21.go	typechecker	NOT_ATTEMPTED	NONE	not-reached-before-wall-clock-cap	NONE	2	check-original-fixture;match-source-positioned-diagnostics
go/types:TestCheck/go1_25.go	typechecker	NOT_ATTEMPTED	NONE	not-reached-before-wall-clock-cap	NONE	2	check-original-fixture;match-source-positioned-diagnostics
go/types:TestCheck/go1_8.go	typechecker	NOT_ATTEMPTED	NONE	not-reached-before-wall-clock-cap	NONE	2	check-original-fixture;match-source-positioned-diagnostics
go/types:TestCheck/go1_xx_19.go	typechecker	NOT_ATTEMPTED	NONE	not-reached-before-wall-clock-cap	NONE	2	check-original-fixture;match-source-positioned-diagnostics
go/types:TestCheck/gotos.go	typechecker	NOT_ATTEMPTED	NONE	not-reached-before-wall-clock-cap	NONE	2	check-original-fixture;match-source-positioned-diagnostics
go/types:TestCheck/importC.go	typechecker	NOT_ATTEMPTED	NONE	not-reached-before-wall-clock-cap	NONE	2	check-original-fixture;match-source-positioned-diagnostics
go/types:TestCheck/importdecl0	typechecker	NOT_ATTEMPTED	NONE	not-reached-before-wall-clock-cap	NONE	2	check-original-fixture;match-source-positioned-diagnostics
go/types:TestCheck/importdecl1	typechecker	NOT_ATTEMPTED	NONE	not-reached-before-wall-clock-cap	NONE	2	check-original-fixture;match-source-positioned-diagnostics
go/types:TestCheck/init0.go	typechecker	NOT_ATTEMPTED	NONE	not-reached-before-wall-clock-cap	NONE	2	check-original-fixture;match-source-positioned-diagnostics
go/types:TestCheck/init1.go	typechecker	NOT_ATTEMPTED	NONE	not-reached-before-wall-clock-cap	NONE	2	check-original-fixture;match-source-positioned-diagnostics
go/types:TestCheck/init2.go	typechecker	NOT_ATTEMPTED	NONE	not-reached-before-wall-clock-cap	NONE	2	check-original-fixture;match-source-positioned-diagnostics
go/types:TestCheck/issue25008	typechecker	NOT_ATTEMPTED	NONE	not-reached-before-wall-clock-cap	NONE	2	check-original-fixture;match-source-positioned-diagnostics
go/types:TestCheck/issue70974.go	typechecker	NOT_ATTEMPTED	NONE	not-reached-before-wall-clock-cap	NONE	2	check-original-fixture;match-source-positioned-diagnostics
go/types:TestCheck/issues0.go	typechecker	NOT_ATTEMPTED	NONE	not-reached-before-wall-clock-cap	NONE	2	check-original-fixture;match-source-positioned-diagnostics
go/types:TestCheck/issues1.go	typechecker	NOT_ATTEMPTED	NONE	not-reached-before-wall-clock-cap	NONE	2	check-original-fixture;match-source-positioned-diagnostics
go/types:TestCheck/labels.go	typechecker	NOT_ATTEMPTED	NONE	not-reached-before-wall-clock-cap	NONE	2	check-original-fixture;match-source-positioned-diagnostics
go/types:TestCheck/linalg.go	typechecker	NOT_ATTEMPTED	NONE	not-reached-before-wall-clock-cap	NONE	2	check-original-fixture;match-source-positioned-diagnostics
go/types:TestCheck/literals.go	typechecker	NOT_ATTEMPTED	NONE	not-reached-before-wall-clock-cap	NONE	2	check-original-fixture;match-source-positioned-diagnostics
go/types:TestCheck/lookup1.go	typechecker	NOT_ATTEMPTED	NONE	not-reached-before-wall-clock-cap	NONE	2	check-original-fixture;match-source-positioned-diagnostics
go/types:TestCheck/lookup2.go	typechecker	NOT_ATTEMPTED	NONE	not-reached-before-wall-clock-cap	NONE	2	check-original-fixture;match-source-positioned-diagnostics
go/types:TestCheck/main0.go	typechecker	NOT_ATTEMPTED	NONE	not-reached-before-wall-clock-cap	NONE	2	check-original-fixture;match-source-positioned-diagnostics
go/types:TestCheck/main1.go	typechecker	NOT_ATTEMPTED	NONE	not-reached-before-wall-clock-cap	NONE	2	check-original-fixture;match-source-positioned-diagnostics
go/types:TestCheck/map0.go	typechecker	NOT_ATTEMPTED	NONE	not-reached-before-wall-clock-cap	NONE	2	check-original-fixture;match-source-positioned-diagnostics
go/types:TestCheck/map1.go	typechecker	NOT_ATTEMPTED	NONE	not-reached-before-wall-clock-cap	NONE	2	check-original-fixture;match-source-positioned-diagnostics
go/types:TestCheck/methodsets.go	typechecker	NOT_ATTEMPTED	NONE	not-reached-before-wall-clock-cap	NONE	2	check-original-fixture;match-source-positioned-diagnostics
go/types:TestCheck/shifts.go	typechecker	NOT_ATTEMPTED	NONE	not-reached-before-wall-clock-cap	NONE	2	check-original-fixture;match-source-positioned-diagnostics
go/types:TestCheck/slices.go	typechecker	NOT_ATTEMPTED	NONE	not-reached-before-wall-clock-cap	NONE	2	check-original-fixture;match-source-positioned-diagnostics
go/types:TestCheck/stmt0.go	typechecker	NOT_ATTEMPTED	NONE	not-reached-before-wall-clock-cap	NONE	2	check-original-fixture;match-source-positioned-diagnostics
go/types:TestCheck/stmt1.go	typechecker	NOT_ATTEMPTED	NONE	not-reached-before-wall-clock-cap	NONE	2	check-original-fixture;match-source-positioned-diagnostics
go/types:TestCheck/typeinference.go	typechecker	NOT_ATTEMPTED	NONE	not-reached-before-wall-clock-cap	NONE	2	check-original-fixture;match-source-positioned-diagnostics
go/types:TestCheck/typeinst0.go	typechecker	NOT_ATTEMPTED	NONE	not-reached-before-wall-clock-cap	NONE	2	check-original-fixture;match-source-positioned-diagnostics
go/types:TestCheck/typeinst1.go	typechecker	NOT_ATTEMPTED	NONE	not-reached-before-wall-clock-cap	NONE	2	check-original-fixture;match-source-positioned-diagnostics
go/types:TestCheck/typeinstcycles.go	typechecker	NOT_ATTEMPTED	NONE	not-reached-before-wall-clock-cap	NONE	2	check-original-fixture;match-source-positioned-diagnostics
go/types:TestCheck/typeparams.go	typechecker	NOT_ATTEMPTED	NONE	not-reached-before-wall-clock-cap	NONE	2	check-original-fixture;match-source-positioned-diagnostics
go/types:TestCheck/unions.go	typechecker	NOT_ATTEMPTED	NONE	not-reached-before-wall-clock-cap	NONE	2	check-original-fixture;match-source-positioned-diagnostics
go/types:TestCheck/vardecl.go	typechecker	NOT_ATTEMPTED	NONE	not-reached-before-wall-clock-cap	NONE	2	check-original-fixture;match-source-positioned-diagnostics
go/types:TestExamples/constraints.go	typechecker	NOT_ATTEMPTED	NONE	not-reached-before-wall-clock-cap	NONE	2	check-original-fixture;match-source-positioned-diagnostics
go/types:TestExamples/functions.go	typechecker	NOT_ATTEMPTED	NONE	not-reached-before-wall-clock-cap	NONE	2	check-original-fixture;match-source-positioned-diagnostics
go/types:TestExamples/inference.go	typechecker	NOT_ATTEMPTED	NONE	not-reached-before-wall-clock-cap	NONE	2	check-original-fixture;match-source-positioned-diagnostics
go/types:TestExamples/inference2.go	typechecker	NOT_ATTEMPTED	NONE	not-reached-before-wall-clock-cap	NONE	2	check-original-fixture;match-source-positioned-diagnostics
go/types:TestExamples/methods.go	typechecker	NOT_ATTEMPTED	NONE	not-reached-before-wall-clock-cap	NONE	2	check-original-fixture;match-source-positioned-diagnostics
go/types:TestExamples/operations.go	typechecker	NOT_ATTEMPTED	NONE	not-reached-before-wall-clock-cap	NONE	2	check-original-fixture;match-source-positioned-diagnostics
go/types:TestExamples/types.go	typechecker	NOT_ATTEMPTED	NONE	not-reached-before-wall-clock-cap	NONE	2	check-original-fixture;match-source-positioned-diagnostics
go/types:TestExamples/typesets.go	typechecker	NOT_ATTEMPTED	NONE	not-reached-before-wall-clock-cap	NONE	2	check-original-fixture;match-source-positioned-diagnostics
go/types:TestFixedbugs/issue20583.go	typechecker	NOT_ATTEMPTED	NONE	not-reached-before-wall-clock-cap	NONE	2	check-original-fixture;match-source-positioned-diagnostics
go/types:TestFixedbugs/issue23203a.go	typechecker	NOT_ATTEMPTED	NONE	not-reached-before-wall-clock-cap	NONE	2	check-original-fixture;match-source-positioned-diagnostics
go/types:TestFixedbugs/issue23203b.go	typechecker	NOT_ATTEMPTED	NONE	not-reached-before-wall-clock-cap	NONE	2	check-original-fixture;match-source-positioned-diagnostics
go/types:TestFixedbugs/issue25838.go	typechecker	NOT_ATTEMPTED	NONE	not-reached-before-wall-clock-cap	NONE	2	check-original-fixture;match-source-positioned-diagnostics
go/types:TestFixedbugs/issue26390.go	typechecker	NOT_ATTEMPTED	NONE	not-reached-before-wall-clock-cap	NONE	2	check-original-fixture;match-source-positioned-diagnostics
go/types:TestFixedbugs/issue28251.go	typechecker	NOT_ATTEMPTED	NONE	not-reached-before-wall-clock-cap	NONE	2	check-original-fixture;match-source-positioned-diagnostics
go/types:TestFixedbugs/issue3117.go	typechecker	NOT_ATTEMPTED	NONE	not-reached-before-wall-clock-cap	NONE	2	check-original-fixture;match-source-positioned-diagnostics
go/types:TestFixedbugs/issue39634.go	typechecker	NOT_ATTEMPTED	NONE	not-reached-before-wall-clock-cap	NONE	2	check-original-fixture;match-source-positioned-diagnostics
go/types:TestFixedbugs/issue39664.go	typechecker	NOT_ATTEMPTED	NONE	not-reached-before-wall-clock-cap	NONE	2	check-original-fixture;match-source-positioned-diagnostics
go/types:TestFixedbugs/issue39680.go	typechecker	NOT_ATTEMPTED	NONE	not-reached-before-wall-clock-cap	NONE	2	check-original-fixture;match-source-positioned-diagnostics
go/types:TestFixedbugs/issue39693.go	typechecker	NOT_ATTEMPTED	NONE	not-reached-before-wall-clock-cap	NONE	2	check-original-fixture;match-source-positioned-diagnostics
go/types:TestFixedbugs/issue39699.go	typechecker	NOT_ATTEMPTED	NONE	not-reached-before-wall-clock-cap	NONE	2	check-original-fixture;match-source-positioned-diagnostics
go/types:TestFixedbugs/issue39711.go	typechecker	NOT_ATTEMPTED	NONE	not-reached-before-wall-clock-cap	NONE	2	check-original-fixture;match-source-positioned-diagnostics
go/types:TestFixedbugs/issue39723.go	typechecker	NOT_ATTEMPTED	NONE	not-reached-before-wall-clock-cap	NONE	2	check-original-fixture;match-source-positioned-diagnostics
go/types:TestFixedbugs/issue39725.go	typechecker	NOT_ATTEMPTED	NONE	not-reached-before-wall-clock-cap	NONE	2	check-original-fixture;match-source-positioned-diagnostics
go/types:TestFixedbugs/issue39754.go	typechecker	NOT_ATTEMPTED	NONE	not-reached-before-wall-clock-cap	NONE	2	check-original-fixture;match-source-positioned-diagnostics
go/types:TestFixedbugs/issue39755.go	typechecker	NOT_ATTEMPTED	NONE	not-reached-before-wall-clock-cap	NONE	2	check-original-fixture;match-source-positioned-diagnostics
go/types:TestFixedbugs/issue39768.go	typechecker	NOT_ATTEMPTED	NONE	not-reached-before-wall-clock-cap	NONE	2	check-original-fixture;match-source-positioned-diagnostics
go/types:TestFixedbugs/issue39938.go	typechecker	NOT_ATTEMPTED	NONE	not-reached-before-wall-clock-cap	NONE	2	check-original-fixture;match-source-positioned-diagnostics
go/types:TestFixedbugs/issue39948.go	typechecker	NOT_ATTEMPTED	NONE	not-reached-before-wall-clock-cap	NONE	2	check-original-fixture;match-source-positioned-diagnostics
go/types:TestFixedbugs/issue39976.go	typechecker	NOT_ATTEMPTED	NONE	not-reached-before-wall-clock-cap	NONE	2	check-original-fixture;match-source-positioned-diagnostics
go/types:TestFixedbugs/issue39982.go	typechecker	NOT_ATTEMPTED	NONE	not-reached-before-wall-clock-cap	NONE	2	check-original-fixture;match-source-positioned-diagnostics
go/types:TestFixedbugs/issue40038.go	typechecker	NOT_ATTEMPTED	NONE	not-reached-before-wall-clock-cap	NONE	2	check-original-fixture;match-source-positioned-diagnostics
go/types:TestFixedbugs/issue40056.go	typechecker	NOT_ATTEMPTED	NONE	not-reached-before-wall-clock-cap	NONE	2	check-original-fixture;match-source-positioned-diagnostics
go/types:TestFixedbugs/issue40057.go	typechecker	NOT_ATTEMPTED	NONE	not-reached-before-wall-clock-cap	NONE	2	check-original-fixture;match-source-positioned-diagnostics
go/types:TestFixedbugs/issue40301.go	typechecker	NOT_ATTEMPTED	NONE	not-reached-before-wall-clock-cap	NONE	2	check-original-fixture;match-source-positioned-diagnostics
go/types:TestFixedbugs/issue40350.go	typechecker	NOT_ATTEMPTED	NONE	not-reached-before-wall-clock-cap	NONE	2	check-original-fixture;match-source-positioned-diagnostics
go/types:TestFixedbugs/issue40684.go	typechecker	NOT_ATTEMPTED	NONE	not-reached-before-wall-clock-cap	NONE	2	check-original-fixture;match-source-positioned-diagnostics
go/types:TestFixedbugs/issue40789.go	typechecker	NOT_ATTEMPTED	NONE	not-reached-before-wall-clock-cap	NONE	2	check-original-fixture;match-source-positioned-diagnostics
go/types:TestFixedbugs/issue41124.go	typechecker	NOT_ATTEMPTED	NONE	not-reached-before-wall-clock-cap	NONE	2	check-original-fixture;match-source-positioned-diagnostics
go/types:TestFixedbugs/issue41176.go	typechecker	NOT_ATTEMPTED	NONE	not-reached-before-wall-clock-cap	NONE	2	check-original-fixture;match-source-positioned-diagnostics
go/types:TestFixedbugs/issue42695.go	typechecker	NOT_ATTEMPTED	NONE	not-reached-before-wall-clock-cap	NONE	2	check-original-fixture;match-source-positioned-diagnostics
go/types:TestFixedbugs/issue42758.go	typechecker	NOT_ATTEMPTED	NONE	not-reached-before-wall-clock-cap	NONE	2	check-original-fixture;match-source-positioned-diagnostics
go/types:TestFixedbugs/issue42881.go	typechecker	NOT_ATTEMPTED	NONE	not-reached-before-wall-clock-cap	NONE	2	check-original-fixture;match-source-positioned-diagnostics
go/types:TestFixedbugs/issue42987.go	typechecker	NOT_ATTEMPTED	NONE	not-reached-before-wall-clock-cap	NONE	2	check-original-fixture;match-source-positioned-diagnostics
go/types:TestFixedbugs/issue43056.go	typechecker	NOT_ATTEMPTED	NONE	not-reached-before-wall-clock-cap	NONE	2	check-original-fixture;match-source-positioned-diagnostics
go/types:TestFixedbugs/issue43087.go	typechecker	NOT_ATTEMPTED	NONE	not-reached-before-wall-clock-cap	NONE	2	check-original-fixture;match-source-positioned-diagnostics
go/types:TestFixedbugs/issue43109.go	typechecker	NOT_ATTEMPTED	NONE	not-reached-before-wall-clock-cap	NONE	2	check-original-fixture;match-source-positioned-diagnostics
go/types:TestFixedbugs/issue43110.go	typechecker	NOT_ATTEMPTED	NONE	not-reached-before-wall-clock-cap	NONE	2	check-original-fixture;match-source-positioned-diagnostics
go/types:TestFixedbugs/issue43124.go	typechecker	NOT_ATTEMPTED	NONE	not-reached-before-wall-clock-cap	NONE	2	check-original-fixture;match-source-positioned-diagnostics
go/types:TestFixedbugs/issue43190.go	typechecker	NOT_ATTEMPTED	NONE	not-reached-before-wall-clock-cap	NONE	2	check-original-fixture;match-source-positioned-diagnostics
go/types:TestFixedbugs/issue43527.go	typechecker	NOT_ATTEMPTED	NONE	not-reached-before-wall-clock-cap	NONE	2	check-original-fixture;match-source-positioned-diagnostics
go/types:TestFixedbugs/issue43671.go	typechecker	NOT_ATTEMPTED	NONE	not-reached-before-wall-clock-cap	NONE	2	check-original-fixture;match-source-positioned-diagnostics
go/types:TestFixedbugs/issue44688.go	typechecker	NOT_ATTEMPTED	NONE	not-reached-before-wall-clock-cap	NONE	2	check-original-fixture;match-source-positioned-diagnostics
