root	mode	first_line	verdict
testdir:fixedbugs/issue29362b.go	interpreted	fixedbugs/issue29362b.go:25:11: fixedbugs/issue29362b.go:25:34: BASHPP-EEXPR-FORM: unsupported scalar expression *syntax.BashPPAddressExpr	missing=0;wording=0;extra=0;class=-
testdir:fixedbugs/issue29612.go	interpreted	BASHPP-EASSERT-FAIL: interface value has dynamic type *__gosource_pkg_1_T, not interface	missing=0;wording=0;extra=0;class=-
testdir:fixedbugs/issue30041.go	interpreted	fixedbugs/issue30041.go:27:11: fixedbugs/issue30041.go:27:34: BASHPP-EEXPR-FORM: unsupported scalar expression *syntax.BashPPAddressExpr	missing=0;wording=0;extra=0;class=-
testdir:fixedbugs/issue30116u.go	interpreted	BASHPP-ECOLLECTION-ELEMENT: cannot use string value as uint64	missing=0;wording=0;extra=0;class=-
testdir:fixedbugs/issue30709.go	interpreted	fixedbugs/issue30709.go:15:2: BASHPP-ECONST-EXPR: const initializer is not a constant expression	missing=0;wording=0;extra=0;class=-
testdir:fixedbugs/issue30908.go	interpreted	test/fixedbugs/issue30908.dir/m.go:18:5: BASHPP-EEXPR-OPERAND: indexed value is not a scalar	missing=0;wording=0;extra=0;class=-
testdir:fixedbugs/issue31419.go	interpreted	BASHPP-EASSERT-FAIL: interface value has dynamic type *T, not I	missing=0;wording=0;extra=0;class=-
testdir:fixedbugs/issue31546.go	interpreted	unknown field _ of struct { a int; _ int; c int }	missing=0;wording=0;extra=0;class=-
testdir:fixedbugs/issue32187.go	interpreted	fixedbugs/issue32187.go:32:9: fixedbugs/issue32187.go:32:9: BASHPP-EASSERT-FAIL: interface value has dynamic type <inferred>, not *int	missing=0;wording=0;extra=0;class=-
testdir:fixedbugs/issue33724.go	interpreted	fixedbugs/issue33724.go:27:10: BASHPP-EEXPR-UNDEFINED: undefined callable o	missing=0;wording=0;extra=0;class=-
testdir:fixedbugs/issue34395.go	interpreted	BASHPP-ECOLLECTION-ELEMENT: cannot use [100 * 1024 * 1024]byte as [104857600]byte element	missing=0;wording=0;extra=0;class=-
testdir:fixedbugs/issue35027.go	interpreted	fixedbugs/issue35027.go:18:45: BASHPP-EEXPR-FORM: unsupported scalar expression *syntax.BashPPAddressExpr	missing=0;wording=0;extra=0;class=-
testdir:fixedbugs/issue35073a.go	interpreted	fixedbugs/issue35073a.go:21:6: fixedbugs/issue35073a.go:21:6: BASHPP-EEXPR-CONVERT: cannot convert Int to unsafe.Pointer	missing=0;wording=0;extra=0;class=-
testdir:fixedbugs/issue35576.go	interpreted	fixedbugs/issue35576.go:14:8: BASHPP-EEXPR-CALL: scalar call requires one result	missing=0;wording=0;extra=0;class=-
testdir:fixedbugs/issue37716.go	interpreted	fixedbugs/issue37716.go:26:2: BASHPP-ECOLLECTION-KEY: unsupported map key type K	missing=0;wording=0;extra=0;class=-
testdir:fixedbugs/issue37975.go	interpreted	BASHPP-EBUILTIN-TYPE: assignment target "_" is not declared	missing=0;wording=0;extra=0;class=-
testdir:fixedbugs/issue4066.go	interpreted	fixedbugs/issue4066.go:25:8: BASHPP-EASSERT-FAIL: interface value has dynamic type string, not terr	missing=0;wording=0;extra=0;class=-
testdir:fixedbugs/issue4085b.go	interpreted	BASHPP-EBUILTIN-TYPE: assignment target "_" is not declared	missing=0;wording=0;extra=0;class=-
testdir:fixedbugs/issue40917.go	interpreted	fixedbugs/issue40917.go:13:22: BASHPP-EEXPR-FORM: unsupported scalar expression *syntax.BashPPAddressExpr	missing=0;wording=0;extra=0;class=-
testdir:fixedbugs/issue42058a.go	interpreted	compilation succeeded unexpectedly	missing=0;wording=0;extra=0;class=-
testdir:fixedbugs/issue42058b.go	interpreted	compilation succeeded unexpectedly	missing=0;wording=0;extra=0;class=-
testdir:fixedbugs/issue4316.go	interpreted	fixedbugs/issue4316.go:19:7: BASHPP-EEXPR-CONVERT: cannot convert String to Peano	missing=0;wording=0;extra=0;class=-
testdir:fixedbugs/issue43444.go	interpreted	e a bfixedbugs/issue43444.go:26:13: fixedbugs/issue43444.go:26:13: BASHPP-EEXPR-FORM: unsupported scalar call	missing=0;wording=0;extra=0;class=-
testdir:fixedbugs/issue43619.go	interpreted	fixedbugs/issue43619.go:71:20: BASHPP-ECOLLECTION-ELEMENT: cannot use *interp.bashPPBridgeValue value as float64	missing=0;wording=0;extra=0;class=-
testdir:fixedbugs/issue43633.go	interpreted	test/fixedbugs/issue43633.dir/main.go:15:6: BASHPP-EEXPR-UNDEFINED: undefined callable g	missing=0;wording=0;extra=0;class=-
testdir:fixedbugs/issue4370.go	compiled	test/fixedbugs/issue4370.dir/p2.go:9:1: LOWER-ETYPE: invalid recursive type: __gosource_pkg_1_T refers to itself	missing=0;wording=0;extra=0;class=-
testdir:fixedbugs/issue44830.go	interpreted	fixedbugs/issue44830.go:15:37: BASHPP-EEXPR-NIL: nil is not a scalar	missing=0;wording=0;extra=0;class=-
testdir:fixedbugs/issue4585.go	interpreted	fixedbugs/issue4585.go:52:34: BASHPP-EEXPR-FORM: unsupported scalar expression *syntax.BashPPAddressExpr	missing=0;wording=0;extra=0;class=-
testdir:fixedbugs/issue4590.go	interpreted	BASHPP-EINTERFACE-IMPOSSIBLE: struct cannot implement interface	missing=0;wording=0;extra=0;class=-
testdir:fixedbugs/issue46304.go	interpreted	BASHPP-ECOLLECTION-ELEMENT: fixedbugs/issue46304.go:71:33: BASHPP-EEXPR-OPERAND: p1 is not a scalar	missing=0;wording=0;extra=0;class=-
testdir:fixedbugs/issue46725.go	interpreted	BASHPP-ESTRUCT-TYPE: <inferred> is not a supported struct type	missing=0;wording=0;extra=0;class=-
testdir:fixedbugs/issue46938.go	interpreted	fixedbugs/issue46938.go:25:22: BASHPP-EEXPR-FORM: unsupported scalar expression *syntax.BashPPAddressExpr	missing=0;wording=0;extra=0;class=-
testdir:fixedbugs/issue48097.go	interpreted	compilation succeeded unexpectedly	missing=0;wording=0;extra=0;class=-
testdir:fixedbugs/issue48536.go	interpreted	fixedbugs/issue48536.go:15:23: BASHPP-EEXPR-FORM: unsupported scalar expression *syntax.BashPPAddressExpr	missing=0;wording=0;extra=0;class=-
testdir:fixedbugs/issue49512.go	interpreted	BASHPP-EBUILTIN-TYPE: BASHPP-ECOLLECTION-ELEMENT: scalar cannot be used as func(int)(int,int)	missing=0;wording=0;extra=0;class=-
testdir:fixedbugs/issue49767.go	interpreted	compilation succeeded unexpectedly	missing=0;wording=0;extra=0;class=-
testdir:fixedbugs/issue49814.go	interpreted	compilation succeeded unexpectedly	missing=0;wording=0;extra=0;class=-
testdir:fixedbugs/issue50671.go	interpreted	poison: cannot use "3333/10" as float64 value for parameter x	missing=0;wording=0;extra=0;class=-
testdir:fixedbugs/issue51401.go	interpreted	BASHPP-ESELECTOR-ROOT: outer is not a structured value	missing=0;wording=0;extra=0;class=-
testdir:fixedbugs/issue51913.go	interpreted	fixedbugs/issue51913.go:9:9: fixedbugs/issue51913.go:9:9: BASHPP-EEXPR-FORM: unsupported scalar call	missing=0;wording=0;extra=0;class=-
testdir:fixedbugs/issue52612.go	interpreted	fixedbugs/issue52612.go:30:32: BASHPP-EEXPR-FORM: unsupported scalar expression *syntax.BashPPAddressExpr	missing=0;wording=0;extra=0;class=-
testdir:fixedbugs/issue52697.go	interpreted	compilation succeeded unexpectedly	missing=0;wording=0;extra=0;class=-
testdir:fixedbugs/issue53137.go	interpreted	unknown imported symbol or method: unsafe.Offsetof	missing=0;wording=0;extra=0;class=-
testdir:fixedbugs/issue5373.go	interpreted	BASHPP-ECOLLECTION-ELEMENT: fixedbugs/issue5373.go:57:17: BASHPP-EEXPR-OPERAND: s is not a scalar	missing=0;wording=0;extra=0;class=-
testdir:fixedbugs/issue54220.go	interpreted	unknown imported symbol or method: unsafe.Offsetof	missing=0;wording=0;extra=0;class=-
testdir:fixedbugs/issue54467.go	interpreted	BASHPP-ECOLLECTION-STORAGE: missing slice capacity metadata	missing=0;wording=0;extra=0;class=-
testdir:fixedbugs/issue54542.go	interpreted	BASHPP-ESELECTOR-ASSIGN: target is not a structured value	missing=0;wording=0;extra=0;class=-
testdir:fixedbugs/issue54632.go	interpreted	fixedbugs/issue54632.go:21:7: BASHPP-EASSIGN-UNDECLARED: RHS pass is not declared	missing=0;wording=0;extra=0;class=-
testdir:fixedbugs/issue54911.go	compiled	test/fixedbugs/issue54911.go:16:2: LOWER-ETYPE: cannot use generic type Set without instantiation	missing=0;wording=0;extra=0;class=-
testdir:fixedbugs/issue5515.go	interpreted	fixedbugs/issue5515.go:16:21: BASHPP-EEXPR-OPERAND: b is not a scalar	missing=0;wording=0;extra=0;class=-
testdir:fixedbugs/issue56103.go	interpreted	compilation succeeded unexpectedly	missing=0;wording=0;extra=0;class=-
testdir:fixedbugs/issue57823.go	interpreted	unknown imported symbol or method: unsafe.SliceData	missing=0;wording=0;extra=0;class=-
testdir:fixedbugs/issue5856.go	interpreted	BUG: defer called from /srv/sprint142/sdk-source/go/test/fixedbugs/.bashpp-eval-2700883117/bashpp-session-4274208766.go:643, want issue5856.go:28	missing=0;wording=0;extra=0;class=-
testdir:fixedbugs/issue58671.go	interpreted	fixedbugs/issue58671.go:11:1: _ redeclared in this block	missing=0;wording=0;extra=0;class=-
testdir:fixedbugs/issue59293.go	interpreted	fixedbugs/issue59293.go:13:9: unknown imported symbol or method: unsafe.SliceData	missing=0;wording=0;extra=0;class=-
testdir:fixedbugs/issue59404part2.go	interpreted	fixedbugs/issue59404part2.go:18:2: BASHPP-EASSIGN-TYPE: untyped result is not assignable to func(int)(int)	missing=0;wording=0;extra=0;class=-
testdir:fixedbugs/issue59411.go	interpreted	BASHPP-ECOLLECTION-KEY: unsupported map key type float64	missing=0;wording=0;extra=0;class=-
testdir:fixedbugs/issue59680.go	interpreted	BASHPP-ECOLLECTION-ELEMENT: cannot use string value as RO	missing=0;wording=0;extra=0;class=-
testdir:fixedbugs/issue59709.go	interpreted	test/fixedbugs/issue59709.dir/cmem.go:32:19: BASHPP-ESELECTOR-UNKNOWN: __gosource_pkg_2_memResource has no field or method "teardown"	missing=0;wording=0;extra=0;class=-
testdir:fixedbugs/issue60601.go	interpreted	fixedbugs/issue60601.go:15:14: unknown imported symbol or method: unsafe.Sizeof	missing=0;wording=0;extra=0;class=-
testdir:fixedbugs/issue62203.go	interpreted	unknown imported symbol or method: maps.Clone	missing=0;wording=0;extra=0;class=-
testdir:fixedbugs/issue63333.go	interpreted	compilation succeeded unexpectedly	missing=0;wording=0;extra=0;class=-
testdir:fixedbugs/issue65417.go	interpreted	BASHPP-EGENERIC-INFER: cannot infer type arguments for f	missing=0;wording=0;extra=0;class=-
testdir:fixedbugs/issue65957.go	interpreted	BASHPP-ECOLLECTION-KEY: unsupported map key type interface	missing=0;wording=0;extra=0;class=-
testdir:fixedbugs/issue65962.go	interpreted	BASHPP-EASSERT-IMPOSSIBLE: T cannot be asserted from I	missing=0;wording=0;extra=0;class=-
testdir:fixedbugs/issue68227.go	interpreted	BASHPP-EBUILTIN-TYPE: BASHPP-ECOLLECTION-ELEMENT: cannot use string value as uint64	missing=0;wording=0;extra=0;class=-
testdir:fixedbugs/issue68415.go	interpreted	unknown imported symbol or method: unique.Make	missing=0;wording=0;extra=0;class=-
testdir:fixedbugs/issue6847.go	compiled	test/fixedbugs/issue6847.go:32:2: LOWER-ETYPE: cannot use cr (variable of type <-chan int) as chan int value in send	missing=0;wording=0;extra=0;class=-
testdir:fixedbugs/issue68526.go	interpreted	/srv/sprint162/leaf-integ-2/tmp/Testfixedbugsissue68526.go3145795377/001/src/issue68526.dir/main.go:21:5: BASHPP-ECOMPARE-TYPE: mismatched comparison	missing=0;wording=0;extra=0;class=-
testdir:fixedbugs/issue6866.go	interpreted	fixedbugs/issue6866.go:31:2: BASHPP-ECONST-EXPR: const initializer is not a constant expression	missing=0;wording=0;extra=0;class=-
testdir:fixedbugs/issue6866.go	compiled	output should be empty when (optional) expected-output file fixedbugs/issue6866.out is not present. Instead saw	missing=0;wording=0;extra=0;class=-
testdir:fixedbugs/issue70189.go	interpreted	BASHPP-ECOLLECTION-KEY: unsupported map key type float64	missing=0;wording=0;extra=0;class=-
testdir:fixedbugs/issue72844.go	interpreted	BASHPP-EBUILTIN-TYPE: assignment target "_" is not declared	missing=0;wording=0;extra=0;class=-
testdir:fixedbugs/issue74626.go	interpreted	compilation succeeded unexpectedly	missing=0;wording=0;extra=0;class=-
testdir:fixedbugs/issue75365.go	interpreted	fixedbugs/issue75365.go:28:36: BASHPP-EEXPR-FORM: unsupported scalar expression *syntax.BashPPAddressExpr	missing=0;wording=0;extra=0;class=-
testdir:fixedbugs/issue78081.go	interpreted	BASHPP-EBUILTIN-TYPE: assignment target "_" is not declared	missing=0;wording=0;extra=0;class=-
testdir:fixedbugs/issue78355.go	interpreted	compilation succeeded unexpectedly	missing=0;wording=0;extra=0;class=-
testdir:fixedbugs/issue79197.go	interpreted	BASHPP-ECOLLECTION-BOUNDS: index 5 out of bounds for length 1	missing=0;wording=0;extra=0;class=-
testdir:fixedbugs/issue79236.go	interpreted	BASHPP-ECOLLECTION-BOUNDS: index 5 out of bounds for length 2	missing=0;wording=0;extra=0;class=-
testdir:fixedbugs/issue79236b.go	interpreted	BASHPP-EASSERT-FAIL: interface value has dynamic type string, not error	missing=0;wording=0;extra=0;class=-
testdir:fixedbugs/issue79258.go	interpreted	compilation succeeded unexpectedly	missing=0;wording=0;extra=0;class=-
testdir:fixedbugs/issue79812.go	interpreted	fixedbugs/issue79812.go:18:9: BASHPP-EEXPR-CONVERT: cannot convert Complex to float64	missing=0;wording=0;extra=0;class=-
testdir:fixedbugs/issue79874.go	interpreted	fixedbugs/issue79874.go:43:42: BASHPP-EPOINTER-TARGET: indexed target is not a collection	missing=0;wording=0;extra=0;class=-
testdir:fixedbugs/issue80004.go	interpreted	fixedbugs/issue80004.go:51:11: fixedbugs/issue80004.go:51:34: BASHPP-EEXPR-FORM: unsupported scalar expression *syntax.BashPPAddressExpr	missing=0;wording=0;extra=0;class=-
testdir:fixedbugs/issue8004.go	interpreted	fixedbugs/issue8004.go:25:31: BASHPP-EEXPR-CONVERT: cannot convert String to unsafe.Pointer	missing=0;wording=0;extra=0;class=-
testdir:fixedbugs/issue80188.go	interpreted	BASHPP-EPOINTER-TARGET: undefined pointer target g	missing=0;wording=0;extra=0;class=-
testdir:fixedbugs/issue8606.go	interpreted	fixedbugs/issue8606.go:87:7: BASHPP-ECOMPARE-NONCOMPARABLE: unsupported comparison	missing=0;wording=0;extra=0;class=-
testdir:fixedbugs/issue8606b.go	interpreted	BASHPP-ESELECTOR-ASSIGN: target is not a structured value	missing=0;wording=0;extra=0;class=-
testdir:fixedbugs/issue8613.go	interpreted	fixedbugs/issue8613.go:14:9: fixedbugs/issue8613.go:14:9: BASHPP-EEXPR-DIVZERO: division by zero	missing=0;wording=0;extra=0;class=-
testdir:fixedbugs/issue8620.go	interpreted	fixedbugs/issue8620.go:20:5: BASHPP-EEXPR-UNDEFINED: undefined callable copy	missing=0;wording=0;extra=0;class=-
testdir:fixedbugs/issue9110.go	interpreted	BASHPP-ESELECTOR-ASSIGN: target is not a structured value	missing=0;wording=0;extra=0;class=-
testdir:fixedbugs/issue9604b.go	interpreted	BASHPP-ECOLLECTION-ELEMENT: fixedbugs/issue9604b.go:79:24: unknown imported symbol or method: unsafe.Sizeof	missing=0;wording=0;extra=0;class=-
testdir:fixedbugs/notinheap.go	interpreted	compilation succeeded unexpectedly	missing=0;wording=0;extra=0;class=-
testdir:fixedbugs/notinheap2.go	interpreted	compilation succeeded unexpectedly	missing=0;wording=0;extra=0;class=-
testdir:fixedbugs/walk_bounded_overshift_empty_bound.go	interpreted	fixedbugs/walk_bounded_overshift_empty_bound.go:13:9: BASHPP-ECOLLECTION-BOUNDS: index 0 out of bounds for length 0	missing=0;wording=0;extra=0;class=-
testdir:float_lit.go	interpreted	close: cannot use "1/100" as float64 value for parameter da	missing=0;wording=0;extra=0;class=-
testdir:float_lit2.go	interpreted	BASHPP-ECOLLECTION-ELEMENT: cannot use string value as uint64	missing=0;wording=0;extra=0;class=-
testdir:floatcmp.go	interpreted	BASHPP-ECOLLECTION-ELEMENT: floatcmp.go:25:25: BASHPP-EEXPR-OPERAND: nan is not a scalar	missing=0;wording=0;extra=0;class=-
testdir:func5.go	interpreted	func5.go:66:6: BASHPP-EASSIGN-UNDECLARED: RHS add is not declared	missing=0;wording=0;extra=0;class=-
testdir:func6.go	interpreted	func6.go:12:5: BASHPP-EEXPR-FORM: unsupported scalar call	missing=0;wording=0;extra=0;class=-
testdir:gc2.go	interpreted	gc2.go:41:15: BASHPP-ESELECTOR-TYPE: memstats has no fields	missing=0;wording=0;extra=0;class=-
testdir:gcgort.go	interpreted	gcgort.go:107:7: BASHPP-ECOMPARE-TYPE: value cannot be compared with nil	missing=0;wording=0;extra=0;class=-
testdir:genmeth1.go	interpreted	genmeth1.go:53:8: gosource: unsupported call target	missing=0;wording=0;extra=0;class=-
testdir:genmeth1.go	compiled	genmeth1.go:53:8: gosource: unsupported call target	missing=0;wording=0;extra=0;class=-
testdir:genmeth2.go	interpreted	genmeth2.go:33:2: gosource: unsupported call target	missing=0;wording=0;extra=0;class=-
testdir:genmeth2.go	compiled	genmeth2.go:33:2: gosource: unsupported call target	missing=0;wording=0;extra=0;class=-
testdir:goprint.go	interpreted	goprint.go:20:5: gosource: unsupported task capture: the launched callee does not resolve to an original function body; an original Go closure captures its free variables by reference and this launch cannot be given that meaning	missing=0;wording=0;extra=0;class=-
testdir:heapsampling.go	interpreted	BASHPP-ESELECTOR-ASSIGN: target is not a structured value	missing=0;wording=0;extra=0;class=-
testdir:init1.go	interpreted	init1.go:30:16: init1.go:30:16: BASHPP-ESELECTOR-TYPE: memstats has no fields	missing=0;wording=0;extra=0;class=-
testdir:initialize.go	interpreted	BASHPP-EASSIGN-MISMATCH: cannot use *[...]byte as *[16]byte	missing=0;wording=0;extra=0;class=-
testdir:interface/embed3.go	interpreted	test/interface/embed3.dir/embed1.go:39:21: BASHPP-EASSERT-FAIL: interface value has dynamic type X1, not __gosource_pkg_0_I1	missing=0;wording=0;extra=0;class=-
testdir:interface/embed3.go	compiled	panic: interface conversion: main.X1 is not main.__gosource_pkg_0_I1: missing method Foo [recovered]	missing=0;wording=0;extra=0;class=-
testdir:interface/fail.go	interpreted	interface/fail.go:24:6: BASHPP-EASSERT-FAIL: interface value has dynamic type *S, not I	missing=0;wording=0;extra=0;class=-
testdir:interface/returntype.go	interpreted	BASHPP-EASSERT-FAIL: interface value has dynamic type *S, not I2	missing=0;wording=0;extra=0;class=-
testdir:ken/cplx3.go	interpreted	ken/cplx3.go:42:37: BASHPP-EEXPR-FORM: unsupported scalar expression *syntax.BashPPAddressExpr	missing=0;wording=0;extra=0;class=-
testdir:ken/cplx5.go	interpreted	ken/cplx5.go:17:1: BASHPP-ECOLLECTION-KEY: unsupported map key type complex128	missing=0;wording=0;extra=0;class=-
testdir:ken/embed.go	interpreted	BASHPP-EPOINTER-TARGET: pointer field path no longer names struct storage	missing=0;wording=0;extra=0;class=-
testdir:ken/ptrfun.go	interpreted	ken/ptrfun.go:32:6: BASHPP-EASSIGN-CALL: tuple assignment requires a declared result-bearing function	missing=0;wording=0;extra=0;class=-
testdir:ken/rob1.go	interpreted	BASHPP-ESELECTOR-TYPE: local i has no typed selector path	missing=0;wording=0;extra=0;class=-
testdir:linkname3.go	interpreted	compilation succeeded unexpectedly	missing=0;wording=0;extra=0;class=-
testdir:linkname3.go	compiled	compilation succeeded unexpectedly	missing=0;wording=0;extra=0;class=-
testdir:linkx_run.go	interpreted	BASHPP-ESELECTOR-ASSIGN: target is not a structured value	missing=0;wording=0;extra=0;class=-
testdir:literal.go	interpreted	literal.go:137:2: literal.go:137:16: BASHPP-EEXPR-OPERAND: operator - not defined on String	missing=0;wording=0;extra=0;class=-
testdir:makeslice.go	interpreted	BASHPP-EBUILTIN-TYPE: assignment target "_" is not declared	missing=0;wording=0;extra=0;class=-
testdir:map.go	interpreted	map.go:482:3: BASHPP-EUPDATE-TARGET: BASHPP-ENONADDRESSABLE: map elements are not addressable	missing=0;wording=0;extra=0;class=-
testdir:maplinear.go	interpreted	BASHPP-ECOLLECTION-KEY: unsupported map key type float64	missing=0;wording=0;extra=0;class=-
testdir:method.go	interpreted	BASHPP-EINTERFACE-IMPOSSIBLE: struct cannot implement interface	missing=0;wording=0;extra=0;class=-
testdir:named.go	interpreted	named.go:39:36: BASHPP-EASSERT-FAIL: interface value has dynamic type bool, not Bool	missing=0;wording=0;extra=0;class=-
testdir:nil.go	interpreted	nil.go:26:2: BASHPP-ECOLLECTION-KEY: unsupported map key type float32	missing=0;wording=0;extra=0;class=-
testdir:nilptr2.go	interpreted	type struct has no method fn	missing=0;wording=0;extra=0;class=-
testdir:noinit.go	interpreted	noinit.go:286:1: _ redeclared in this block	missing=0;wording=0;extra=0;class=-
testdir:noinit.go	compiled	1	missing=0;wording=0;extra=0;class=-
testdir:nosplit.go	interpreted	BASHPP-ESELECTOR-ASSIGN: target is not a structured value	missing=0;wording=0;extra=0;class=-
testdir:nowritebarrier.go	interpreted	compilation succeeded unexpectedly	missing=0;wording=0;extra=0;class=-
testdir:print.go	interpreted	print.go:14:24: BASHPP-EEXPR-NIL: nil is not a scalar	missing=0;wording=0;extra=0;class=-
testdir:recover.go	interpreted	BASHPP-ERETURN-CALL: return requires a declared callable	missing=0;wording=0;extra=0;class=-
testdir:recover2.go	interpreted	BASHPP-EASSERT-FAIL: interface value has dynamic type string, not error	missing=0;wording=0;extra=0;class=-
testdir:recover3.go	interpreted	recover3.go:58:41: BASHPP-EEXPR-DIVZERO: division by zero	missing=0;wording=0;extra=0;class=-
testdir:reflectmethod1.go	interpreted	BASHPP-EASSERT-FAIL: interface value has dynamic type func(main.M), not func(M)()	missing=0;wording=0;extra=0;class=-
testdir:reflectmethod2.go	interpreted	BASHPP-EASSERT-FAIL: interface value has dynamic type func(main.M), not func(M)()	missing=0;wording=0;extra=0;class=-
testdir:reflectmethod3.go	interpreted	BASHPP-EASSERT-FAIL: interface value has dynamic type func(main.M), not func(M)()	missing=0;wording=0;extra=0;class=-
testdir:reflectmethod5.go	interpreted	reflectmethod5.go:20:1: unknown imported symbol or method: reflect.Type	missing=0;wording=0;extra=0;class=-
testdir:reflectmethod6.go	interpreted	reflectmethod6.go:19:1: unknown imported symbol or method: reflect.Type	missing=0;wording=0;extra=0;class=-
testdir:reflectmethod7.go	interpreted	reflectmethod7.go:23:15: BASHPP-ECOLLECTION-ELEMENT: handle (reflect.Value) has no interpreter representation	missing=0;wording=0;extra=0;class=-
testdir:reorder2.go	interpreted	reorder2.go:29:11: BASHPP-EEXPR-UNDEFINED: undefined: a	missing=0;wording=0;extra=0;class=-
testdir:shift3.go	interpreted	shift3.go:27:2: shift3.go:27:4: BASHPP-EEXPR-SHIFT: shift count must be an unsigned integer	missing=0;wording=0;extra=0;class=-
testdir:shift3.go	compiled	shift3.go:13:1: LOWER-ETYPE: "math" imported and not used	missing=0;wording=0;extra=0;class=-
testdir:sizeof.go	interpreted	sizeof.go:34:2: sizeof.go:34:12: unknown imported symbol or method: unsafe.Sizeof	missing=0;wording=0;extra=0;class=-
testdir:slice3.go	interpreted	/srv/sprint162/leaf-integ-2/tmp/Testslice3.go534770884/001/tmp__.go:47:23: BASHPP-EEXPR-CONVERT: cannot convert String to unsafe.Pointer	missing=0;wording=0;extra=0;class=-
testdir:slicecap.go	interpreted	slicecap.go:29:35: BASHPP-EEXPR-FORM: unsupported scalar expression *syntax.BashPPAddressExpr	missing=0;wording=0;extra=0;class=-
testdir:strcopy.go	interpreted	strcopy.go:26:5: BASHPP-ESELECTOR-ROOT: subh is not a structured value	missing=0;wording=0;extra=0;class=-
testdir:struct0.go	interpreted	struct0.go:17:1: BASHPP-ECOLLECTION-KEY: unsupported map key type interface	missing=0;wording=0;extra=0;class=-
testdir:turing.go	interpreted	BASHPP-ESWITCH-TYPE: case expression type byte does not match switch tag type uint8	missing=0;wording=0;extra=0;class=-
testdir:typeparam/absdiff2.go	interpreted	typeparam/absdiff2.go:34:7: BASHPP-EEXPR-OPERAND: operator - not defined on String and String	missing=0;wording=0;extra=0;class=-
testdir:typeparam/absdiff3.go	interpreted	typeparam/absdiff3.go:52:8: BASHPP-EASSIGN-CALL: tuple assignment requires a declared result-bearing function	missing=0;wording=0;extra=0;class=-
testdir:typeparam/absdiffimp2.go	interpreted	test/typeparam/absdiffimp2.dir/a.go:28:7: BASHPP-EEXPR-OPERAND: operator - not defined on String and String	missing=0;wording=0;extra=0;class=-
testdir:typeparam/dictionaryCapture-noinline.go	interpreted	unknown imported symbol or method: ii0	missing=0;wording=0;extra=0;class=-
testdir:typeparam/dictionaryCapture.go	interpreted	unknown imported symbol or method: ii0	missing=0;wording=0;extra=0;class=-
testdir:typeparam/dottype.go	interpreted	BASHPP-EASSERT-FAIL: interface value has dynamic type float64, not int	missing=0;wording=0;extra=0;class=-
testdir:typeparam/geninline.go	interpreted	test/typeparam/geninline.dir/a.go:27:6: /srv/sprint162/leaf-integ-2/evidence/goroot/test/typeparam/geninline.dir/a.go:27:16: BASHPP-EEXPR-FORM: unsupported scalar expression *syntax.BashPPAddressExpr	missing=0;wording=0;extra=0;class=-
testdir:typeparam/graph.go	interpreted	BASHPP-ECOLLECTION-ELEMENT: typeparam/graph.go:69:10: BASHPP-EEXPR-OPERAND: from is not a scalar	missing=0;wording=0;extra=0;class=-
testdir:typeparam/issue42758.go	interpreted	BASHPP-ECOLLECTION-KEY: unsupported map key type interface	missing=0;wording=0;extra=0;class=-
testdir:typeparam/issue46591.go	interpreted	typeparam/issue46591.go:11:1: BASHPP-ECOLLECTION-KEY: unsupported map key type interface	missing=0;wording=0;extra=0;class=-
testdir:typeparam/issue47713.go	interpreted	BASHPP-EINTERFACE-EMBED: interface Seralizable embeds non-interface encoding.BinaryMarshaler	missing=0;wording=0;extra=0;class=-
testdir:typeparam/issue47716.go	interpreted	unknown imported symbol or method: unsafe.Sizeof	missing=0;wording=0;extra=0;class=-
testdir:typeparam/issue47723.go	interpreted	typeparam/issue47723.go:16:9: BASHPP-ECOLLECTION-INDEX: typeparam/issue47723.go:16:11: BASHPP-EEXPR-FORM: unsupported scalar call	missing=0;wording=0;extra=0;class=-
testdir:typeparam/issue47740b.go	interpreted	typeparam/issue47740b.go:17:9: BASHPP-EASSERT-OPERAND: type assertion operand must be an interface	missing=0;wording=0;extra=0;class=-
testdir:typeparam/issue47901.go	interpreted	typeparam/issue47901.go:16:18: BASHPP-EEXPR-UNDEFINED: undefined callable make	missing=0;wording=0;extra=0;class=-
testdir:typeparam/issue47925b.go	interpreted	typeparam/issue47925b.go:19:14: BASHPP-EEXPR-CONVERT: cannot convert String to I[*S]	missing=0;wording=0;extra=0;class=-
testdir:typeparam/issue47925c.go	interpreted	typeparam/issue47925c.go:21:14: BASHPP-EEXPR-CONVERT: cannot convert String to J[*S]	missing=0;wording=0;extra=0;class=-
testdir:typeparam/issue47925d.go	interpreted	typeparam/issue47925d.go:22:14: BASHPP-EEXPR-CONVERT: cannot convert String to J[*S]	missing=0;wording=0;extra=0;class=-
testdir:typeparam/issue48094.go	interpreted	unknown imported symbol or method: __gosource_import_0_0_0.Sizeof	missing=0;wording=0;extra=0;class=-
testdir:typeparam/issue48137.go	interpreted	typeparam/issue48137.go:16:2: BASHPP-EASSIGN-TYPE: cannot assign func()(T) to Bar	missing=0;wording=0;extra=0;class=-
testdir:typeparam/issue48344.go	interpreted	BASHPP-EBUILTIN-TYPE: BASHPP-EASSIGN-MISMATCH: cannot use value as G[int]	missing=0;wording=0;extra=0;class=-
